espèce source,interaction,espèce cible,source,poids,commentaire
cerfeuil,favorise,carotte,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Le potager de Marie', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager'",4.0,
cerfeuil,favorise,chicorée,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
cerfeuil,favorise,chou de bruxelles,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",2.0,
cerfeuil,favorise,choux,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
cerfeuil,favorise,coriandre,Favorise d'après 'IDEP Foundation',1.0,
cerfeuil,repousse,escargots,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
cerfeuil,repousse,fourmis,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
cerfeuil,favorise,fraisier,"Favorise d'après 'Wikipedia. Article ""Culture associée""'",1.0,
cerfeuil,favorise,laitue,"Favorise d'après 'Wikipedia. Article ""Culture associée""', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'IDEP Foundation', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",7.0,
cerfeuil,favorise,laurier sauce,Favorise d'après 'Ooreka',1.0,
cerfeuil,repousse,limaces,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
cerfeuil,favorise,oignon,"Favorise d'après 'Wikipedia. Article ""Culture associée""', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",2.0,
cerfeuil,favorise,persil,Favorise d'après 'IDEP Foundation',1.0,
cerfeuil,repousse,pucerons,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
cerfeuil,favorise,radis,"Favorise d'après 'IDEP Foundation', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Jardinage Biologique', Défavorise d'après 'Jardipartage', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Companion planting', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Le potager de Marie', Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Défavorise d'après 'Le Monde', Favorise d'après 'The Encyclopedia of Organic Gardening. J.I. Rodale (editor)', Défavorise d'après 'Defi Ecologique', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",9.0,
cerfeuil,favorise,tomate,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager'",2.0,
cerisier,favorise,achillée millefeuille,Favorise d'après 'IDEP Foundation',1.0,
cerisier,favorise,ail,"Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'IDEP Foundation'",2.0,
cerisier,favorise,blettes,"Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'IDEP Foundation'",2.0,
cerisier,favorise,capucine,"Favorise d'après 'IDEP Foundation', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager'",2.0,
cerisier,favorise,ciboulette,Favorise d'après 'IDEP Foundation',1.0,
cerisier,favorise,epinard,Favorise d'après 'IDEP Foundation',1.0,
cerisier,défavorise,herbe,Défavorise d'après 'IDEP Foundation',1.0,
cerisier,favorise,laitue,Favorise d'après 'IDEP Foundation',1.0,
cerisier,favorise,mélisse,Favorise d'après 'IDEP Foundation',1.0,
cerisier,favorise,ortie,Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager',1.0,
cerisier,défavorise,pomme de terre,"Défavorise d'après 'Sustainable Gardening Australia', Défavorise d'après 'IDEP Foundation'",2.0,
cerisier,défavorise,prunier,Défavorise d'après 'Ooreka',1.0,
cerisier,favorise,raifort,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    , Favorise d'après 'IDEP Foundation'",2.0,
cerisier,favorise,rue,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
cerisier,favorise,soucis,"Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'IDEP Foundation'",2.0,
cerisier,favorise,tanaisie,Favorise d'après 'IDEP Foundation',1.0,
chanvre,repousse,courtilières,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
chicorée,défavorise,asperge,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
chicorée,défavorise,brocoli,"Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",1.0,
chicorée,repousse,campagnols,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
chicorée,défavorise,chou-rave,"Défavorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",2.0,
chicorée,défavorise,choux,"Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Défavorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",5.0,
chicorée,défavorise,coriandre,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
chicorée,défavorise,cresson,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
chicorée,défavorise,cumin,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
chicorée,défavorise,céleris,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
chicorée,défavorise,estragon,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
chicorée,défavorise,fenouil,"Défavorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",3.0,
chicorée,défavorise,laitue,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
chicorée,défavorise,lavande,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
chicorée,défavorise,navet,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', ""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",2.0,
chicorée,défavorise,persil,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
chicorée,favorise,roquette,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
chicorée,défavorise,rue,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
chicorée,favorise,soucis,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
chicorée,favorise,épinard,"""Plantes compagnes au potager bio"" et ""Le poireau préfère les fraises""
                    ",1.0,
chou de bruxelles,favorise,absinthe,Favorise d'après 'Ekopedia : cultures associées',1.0,
chou de bruxelles,défavorise,ail,"Favorise d'après 'Ekopedia : cultures associées', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",1.0,
chou de bruxelles,favorise,aneth,"Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Le potager de Marie', Favorise d'après 'IDEP Foundation', Favorise d'après 'Companion gardening', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",5.0,
chou de bruxelles,favorise,artichaut,Favorise d'après 'Ekopedia : cultures associées',1.0,
chou de bruxelles,favorise,betterave,"Favorise d'après 'IDEP Foundation', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Le potager de Marie', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",5.0,
chou de bruxelles,favorise,bourrache,"Favorise d'après 'IDEP Foundation', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",3.0,
chou de bruxelles,favorise,camomille,"Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",2.0,
chou de bruxelles,favorise,capucine,"Favorise d'après 'Le potager de Marie', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",3.0,
chou de bruxelles,favorise,carotte,"Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",2.0,
chou de bruxelles,favorise,cerfeuil,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",2.0,
chou de bruxelles,défavorise,choux,"Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",1.0,
chou de bruxelles,favorise,concombre,"Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'IDEP Foundation'",3.0,
chou de bruxelles,favorise,coriandre,"Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'IDEP Foundation'",2.0,
chou de bruxelles,favorise,cucurbitaceae,"Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",1.0,
chou de bruxelles,favorise,céleris,"Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Le potager de Marie', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3'",6.0,
chou de bruxelles,favorise,epinard,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",2.0,
chou de bruxelles,défavorise,fenouil,"Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",1.0,
chou de bruxelles,favorise,fève fèverole,"Favorise d'après 'IDEP Foundation', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Le potager de Marie'",3.0,
chou de bruxelles,favorise,haricots,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Le potager de Marie', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'IDEP Foundation', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",6.0,
chou de bruxelles,favorise,hysope,"Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Le potager de Marie'",2.0,
chou de bruxelles,favorise,laitue,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Le potager de Marie', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",4.0,
chou de bruxelles,favorise,melon,Favorise d'après 'Ekopedia : cultures associées',1.0,
chou de bruxelles,favorise,menthe,"Favorise d'après 'Le potager de Marie', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Ekopedia : cultures associées'",4.0,
chou de bruxelles,favorise,mâche,"Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",3.0,
chou de bruxelles,favorise,navet,"Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",1.0,
chou de bruxelles,favorise,origan,Favorise d'après 'IDEP Foundation',1.0,
chou de bruxelles,défavorise,poireau,"Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",1.0,
chou de bruxelles,favorise,pois,"Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Sustainable Gardening Australia'",3.0,
chou de bruxelles,favorise,pomme de terre,"Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Le potager de Marie', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'IDEP Foundation', Favorise d'après 'Companion gardening'",6.0,
